Address:,USB0::0x0957::0x179B::MY59127615::0::INSTR,,Analog Channels,,,
,,,-0.001312,-0.370130635797977,-0.208919601514935,
,,,-0.0012616,-0.317065317183733,-0.188819099217653,
,,,-0.0012112,-0.317065317183733,-0.148618094623089,
,,,-0.0011608,-0.317065317183733,-0.108417090028524,
,,,-0.0011104,-0.290532657876611,-0.108417090028524,
,,,-0.00106,-0.263999998569489,-0.128517592325807,
,,,-0.0010096,-0.263999998569489,-0.128517592325807,
,,,-0.000959200000000004,-0.317065317183733,-0.128517592325807,
,,,-0.000908800000000001,-0.290532657876611,-0.188819099217653,
,,,-0.000858400000000002,-0.210934679955244,-0.128517592325807,
,,,-0.000808000000000003,-0.263999998569489,-0.128517592325807,
,,,-0.000757600000000001,-0.263999998569489,-0.128517592325807,
,,,-0.000707200000000002,-0.237467339262366,-0.168718596920371,
,,,-0.000656800000000003,-0.237467339262366,-0.128517592325807,
,,,-0.000606400000000003,-0.210934679955244,-0.168718596920371,
,,,-0.000556000000000001,-0.210934679955244,-0.128517592325807,
,,,-0.000505600000000002,-0.237467339262366,-0.168718596920371,
,,,-0.000455200000000003,-0.210934679955244,-0.128517592325807,
,,,-0.000404800000000004,-0.184402020648122,-0.0883165877312422,
,,,-0.000354400000000001,-0.237467339262366,-0.128517592325807,
,,,-0.000304000000000002,-0.131336702033877,-0.168718596920371,
,,,-0.000253600000000003,-0.131336702033877,-0.168718596920371,
,,,-0.000203200000000001,-0.157869361341,-0.108417090028524,
,,,-0.000152800000000002,-0.157869361341,-0.0883165877312422,
,,,-0.000102400000000002,-0.157869361341,-0.0883165877312422,
,,,-5.20000000000034E-05,-0.157869361341,-0.108417090028524,
,,,-1.60000000000091E-06,-0.104804042726755,-0.168718596920371,
,,,4.87999999999982E-05,-0.0782713834196329,-0.148618094623089,
,,,9.91999999999972E-05,-0.104804042726755,-0.168718596920371,
,,,0.000149599999999996,-0.104804042726755,-0.0883165877312422,
,,,0.000199999999999999,-0.0782713834196329,-0.148618094623089,
,,,0.000250399999999998,-0.0782713834196329,-0.108417090028524,
,,,0.000300799999999997,-0.0782713834196329,-0.0883165877312422,
,,,0.000351199999999999,-0.0782713834196329,-0.168718596920371,
,,,0.000401599999999998,-0.0782713834196329,-0.0883165877312422,
,,,0.000451999999999998,-0.0782713834196329,-0.108417090028524,
,,,0.000502399999999997,0.00132659450173378,-0.06821608543396,
,,,0.000552799999999999,0.00132659450173378,-0.148618094623089,
,,,0.000603199999999998,-0.0517387241125107,-0.128517592325807,
,,,0.000653599999999997,-0.0517387241125107,-0.148618094623089,
,,,0.000703999999999996,-0.0252060648053885,-0.06821608543396,
,,,0.000754399999999999,-0.0517387241125107,-0.128517592325807,
,,,0.000804799999999998,0.00132659450173378,-0.06821608543396,
,,,0.000855199999999997,0.00132659450173378,-0.128517592325807,
,,,0.000905599999999999,-0.0252060648053885,-0.128517592325807,
,,,0.000955999999999999,0.00132659450173378,-0.148618094623089,
,,,0.0010064,0.027859253808856,-0.108417090028524,
,,,0.0010568,0.027859253808856,-0.0481155831366777,
,,,0.0011072,0.027859253808856,-0.108417090028524,
,,,0.0011576,0.0809245724231005,-0.108417090028524,
,,,0.001208,0.107457231730223,-0.06821608543396,
,,,0.0012584,0.0543919131159782,-0.0481155831366777,
,,,0.0013088,0.0543919131159782,-0.0883165877312422,
,,,0.0013592,0.0809245724231005,-0.0883165877312422,
,,,0.0014096,0.107457231730223,-0.0481155831366777,
,,,0.00146,0.0809245724231005,-0.0883165877312422,
,,,0.0015104,0.133989891037345,-0.108417090028524,
,,,0.0015608,0.107457231730223,-0.0883165877312422,
,,,0.0016112,0.160522550344467,-0.06821608543396,
,,,0.0016616,0.160522550344467,-0.0280150808393955,
,,,0.001712,0.187055209651589,-0.0883165877312422,
,,,0.0017624,0.160522550344467,-0.0481155831366777,
,,,0.0018128,0.160522550344467,-0.0280150808393955,
,,,0.0018632,0.187055209651589,-0.108417090028524,
,,,0.0019136,0.187055209651589,-0.0883165877312422,
,,,0.001964,0.187055209651589,-0.0883165877312422,
,,,0.0020144,0.187055209651589,-0.0883165877312422,
,,,0.0020648,0.240120528265834,-0.0079145785421133,
,,,0.0021152,0.213587868958712,-0.108417090028524,
,,,0.0021656,0.213587868958712,-0.0280150808393955,
,,,0.002216,0.213587868958712,-0.0280150808393955,
,,,0.0022664,0.213587868958712,-0.0079145785421133,
,,,0.0023168,0.213587868958712,-0.0280150808393955,
,,,0.0023672,0.240120528265834,-0.0883165877312422,
,,,0.0024176,0.213587868958712,-0.0481155831366777,
,,,0.002468,0.266653187572956,-0.0079145785421133,
,,,0.0025184,0.213587868958712,-0.0079145785421133,
,,,0.0025688,0.240120528265834,-0.0280150808393955,
,,,0.0026192,0.240120528265834,-0.0079145785421133,
,,,0.0026696,0.293185846880078,-0.0883165877312422,
,,,0.00272,0.293185846880078,-0.0481155831366777,
,,,0.0027704,0.293185846880078,-0.0481155831366777,
,,,0.0028208,0.293185846880078,-0.0280150808393955,
,,,0.0028712,0.293185846880078,-0.0079145785421133,
,,,0.0029216,0.319718506187201,0.0121859237551689,
,,,0.002972,0.266653187572956,-0.0481155831366777,
,,,0.0030224,0.319718506187201,-0.0481155831366777,
,,,0.0030728,0.319718506187201,0.0121859237551689,
,,,0.0031232,0.319718506187201,-0.0079145785421133,
,,,0.0031736,0.346251165494323,-0.0280150808393955,
,,,0.003224,0.372783824801445,0.0121859237551689,
,,,0.0032744,0.372783824801445,-0.0079145785421133,
,,,0.0033248,0.399316484108567,-0.0481155831366777,
,,,0.0033752,0.399316484108567,0.0121859237551689,
,,,0.0034256,0.346251165494323,-0.0280150808393955,
,,,0.003476,0.372783824801445,-0.0280150808393955,
,,,0.0035264,0.372783824801445,-0.0481155831366777,
,,,0.0035768,0.399316484108567,-0.0079145785421133,
,,,0.0036272,0.399316484108567,-0.0079145785421133,
,,,0.0036776,0.452381802722812,0.0523869283497334,
,,,0.003728,0.399316484108567,0.11268843524158,
,,,0.0037784,0.399316484108567,0.152889439836144,
,,,0.0038288,0.452381802722812,0.213190946727991,
,,,0.0038792,0.425849143415689,0.29359295591712,
,,,0.0039296,0.452381802722812,0.47449747659266,
,,,0.00398,0.425849143415689,0.695603001862764,
,,,0.0040304,0.425849143415689,0.735804006457329,
,,,0.0040808,0.452381802722812,0.595100490376353,
,,,0.0041312,0.425849143415689,0.414195969700813,
,,,0.0041816,0.478914462029934,0.29359295591712,
,,,0.004232,0.452381802722812,0.11268843524158,
,,,0.0042824,0.478914462029934,0.0322864260524511,
,,,0.0043328,0.478914462029934,0.0322864260524511,
,,,0.0043832,0.452381802722812,-0.0079145785421133,
,,,0.0044336,0.478914462029934,-0.06821608543396,
,,,0.004484,0.505447121337056,-0.0481155831366777,
,,,0.0045344,0.452381802722812,-0.0481155831366777,
,,,0.0045848,0.478914462029934,-0.108417090028524,
,,,0.0046352,0.452381802722812,-0.0481155831366777,
,,,0.0046856,0.452381802722812,-0.108417090028524,
,,,0.004736,0.478914462029934,-0.06821608543396,
,,,0.0047864,0.452381802722812,-0.108417090028524,
,,,0.0048368,0.452381802722812,-0.0883165877312422,
,,,0.0048872,0.452381802722812,-0.108417090028524,
,,,0.0049376,0.505447121337056,-0.128517592325807,
,,,0.004988,0.505447121337056,-0.06821608543396,
,,,0.0050384,0.478914462029934,-0.06821608543396,
,,,0.0050888,0.478914462029934,-0.06821608543396,
,,,0.0051392,0.558512439951301,-0.0883165877312422,
,,,0.0051896,0.478914462029934,-0.128517592325807,
,,,0.00524,0.478914462029934,-0.0883165877312422,
,,,0.0052904,0.478914462029934,-0.108417090028524,
,,,0.0053408,0.478914462029934,-0.0481155831366777,
,,,0.0053912,0.505447121337056,-0.0883165877312422,
,,,0.0054416,0.505447121337056,-0.06821608543396,
,,,0.005492,0.531979780644178,-0.108417090028524,
,,,0.0055424,0.505447121337056,-0.148618094623089,
,,,0.0055928,0.505447121337056,-0.0883165877312422,
,,,0.0056432,0.505447121337056,-0.108417090028524,
,,,0.0056936,0.531979780644178,-0.0280150808393955,
,,,0.005744,0.478914462029934,-0.108417090028524,
,,,0.0057944,0.531979780644178,-0.06821608543396,
,,,0.0058448,0.478914462029934,-0.0883165877312422,
,,,0.0058952,0.505447121337056,-0.0280150808393955,
,,,0.0059456,0.505447121337056,-0.108417090028524,
,,,0.005996,0.478914462029934,-0.0883165877312422,
,,,0.0060464,0.478914462029934,-0.0481155831366777,
,,,0.0060968,0.505447121337056,-0.0481155831366777,
,,,0.0061472,0.505447121337056,-0.0079145785421133,
,,,0.0061976,0.478914462029934,-0.06821608543396,
,,,0.006248,0.505447121337056,-0.06821608543396,
,,,0.0062984,0.452381802722812,0.0121859237551689,
,,,0.00634879999999999,0.452381802722812,-0.0481155831366777,
,,,0.0063992,0.452381802722812,-0.0883165877312422,
,,,0.0064496,0.478914462029934,-0.0280150808393955,
,,,0.0065,0.452381802722812,0.0121859237551689,
,,,0.0065504,0.425849143415689,0.0121859237551689,
,,,0.0066008,0.478914462029934,0.0322864260524511,
,,,0.0066512,0.452381802722812,-0.0481155831366777,
,,,0.0067016,0.452381802722812,-0.0079145785421133,
,,,0.006752,0.478914462029934,0.0121859237551689,
,,,0.0068024,0.478914462029934,-0.0280150808393955,
,,,0.0068528,0.478914462029934,0.0322864260524511,
,,,0.0069032,0.478914462029934,0.0724874306470156,
,,,0.0069536,0.478914462029934,0.0523869283497334,
,,,0.007004,0.452381802722812,0.0121859237551689,
,,,0.0070544,0.478914462029934,0.0724874306470156,
,,,0.00710479999999999,0.478914462029934,0.0523869283497334,
,,,0.0071552,0.505447121337056,0.11268843524158,
,,,0.0072056,0.478914462029934,0.0925879329442978,
,,,0.007256,0.505447121337056,0.152889439836144,
,,,0.0073064,0.452381802722812,0.233291449025273,
,,,0.0073568,0.425849143415689,0.273492453619838,
,,,0.0074072,0.452381802722812,0.29359295591712,
,,,0.00745759999999999,0.452381802722812,0.373994965106249,
,,,0.007508,0.425849143415689,0.534798983484507,
,,,0.0075584,0.399316484108567,0.534798983484507,
,,,0.0076088,0.425849143415689,0.635301494970918,
,,,0.0076592,0.452381802722812,0.554899485781789,
,,,0.0077096,0.425849143415689,0.514698481187224,
,,,0.00776,0.452381802722812,0.414195969700813,
,,,0.0078104,0.425849143415689,0.172989942133427,
,,,0.0078608,0.425849143415689,0.0121859237551689,
,,,0.0079112,0.399316484108567,0.0121859237551689,
,,,0.0079616,0.372783824801445,-0.148618094623089,
,,,0.008012,0.372783824801445,-0.208919601514935,
,,,0.0080624,0.399316484108567,-0.208919601514935,
,,,0.0081128,0.399316484108567,-0.188819099217653,
,,,0.0081632,0.346251165494323,-0.148618094623089,
,,,0.00821359999999999,0.399316484108567,-0.188819099217653,
,,,0.008264,0.399316484108567,-0.0883165877312422,
,,,0.0083144,0.372783824801445,-0.108417090028524,
,,,0.0083648,0.399316484108567,-0.168718596920371,
,,,0.0084152,0.319718506187201,-0.128517592325807,
,,,0.0084656,0.372783824801445,-0.188819099217653,
,,,0.008516,0.346251165494323,-0.148618094623089,
,,,0.00856639999999999,0.319718506187201,-0.128517592325807,
,,,0.0086168,0.319718506187201,-0.148618094623089,
,,,0.0086672,0.346251165494323,-0.188819099217653,
,,,0.0087176,0.346251165494323,-0.148618094623089,
,,,0.008768,0.293185846880078,-0.168718596920371,
,,,0.0088184,0.240120528265834,-0.168718596920371,
,,,0.0088688,0.319718506187201,-0.108417090028524,
,,,0.0089192,0.266653187572956,-0.0883165877312422,
,,,0.00896959999999999,0.266653187572956,-0.0883165877312422,
,,,0.00902,0.266653187572956,-0.108417090028524,
,,,0.0090704,0.266653187572956,-0.108417090028524,
,,,0.0091208,0.240120528265834,-0.108417090028524,
,,,0.0091712,0.240120528265834,-0.108417090028524,
,,,0.0092216,0.213587868958712,-0.0883165877312422,
,,,0.009272,0.187055209651589,-0.06821608543396,
,,,0.00932239999999999,0.213587868958712,-0.0481155831366777,
,,,0.0093728,0.187055209651589,-0.0481155831366777,
,,,0.0094232,0.187055209651589,-0.108417090028524,
,,,0.0094736,0.187055209651589,-0.128517592325807,
,,,0.009524,0.187055209651589,-0.108417090028524,
,,,0.0095744,0.133989891037345,-0.128517592325807,
,,,0.0096248,0.133989891037345,-0.0883165877312422,
,,,0.00967519999999999,0.133989891037345,-0.128517592325807,
,,,0.0097256,0.133989891037345,-0.0883165877312422,
,,,0.009776,0.107457231730223,-0.0883165877312422,
,,,0.0098264,0.107457231730223,-0.148618094623089,
,,,0.0098768,0.107457231730223,-0.108417090028524,
,,,0.0099272,0.107457231730223,-0.128517592325807,
,,,0.0099776,0.107457231730223,-0.06821608543396,
,,,0.010028,0.0809245724231005,-0.0883165877312422,
,,,0.0100784,0.0543919131159782,-0.128517592325807,
,,,0.0101288,0.107457231730223,-0.128517592325807,
,,,0.0101792,0.027859253808856,-0.0481155831366777,
,,,0.0102296,0.0809245724231005,-0.0883165877312422,
,,,0.01028,0.027859253808856,-0.108417090028524,
,,,0.0103304,0.0809245724231005,-0.108417090028524,
,,,0.0103808,0.027859253808856,-0.0481155831366777,
,,,0.0104312,0.027859253808856,-0.128517592325807,
,,,0.0104816,0.027859253808856,-0.128517592325807,
,,,0.010532,0.027859253808856,-0.108417090028524,
,,,0.0105824,-0.0252060648053885,-0.0481155831366777,
,,,0.0106328,0.00132659450173378,-0.0481155831366777,
,,,0.0106832,-0.0252060648053885,-0.108417090028524,
,,,0.0107336,0.00132659450173378,-0.108417090028524,
,,,0.010784,-0.0252060648053885,-0.108417090028524,
,,,0.0108344,-0.0517387241125107,-0.0883165877312422,
,,,0.0108848,0.00132659450173378,-0.108417090028524,
,,,0.0109352,-0.0782713834196329,-0.108417090028524,
,,,0.0109856,-0.0517387241125107,-0.0481155831366777,
,,,0.011036,-0.0517387241125107,-0.0481155831366777,
,,,0.0110864,-0.0782713834196329,-0.0883165877312422,
,,,0.0111368,-0.104804042726755,-0.06821608543396,
,,,0.0111872,-0.0517387241125107,-0.0481155831366777,
,,,0.0112376,-0.0782713834196329,-0.06821608543396,
,,,0.011288,-0.104804042726755,-0.0280150808393955,
,,,0.0113384,-0.131336702033877,-0.0481155831366777,
,,,0.0113888,-0.0782713834196329,-0.108417090028524,
,,,0.0114392,-0.131336702033877,-0.06821608543396,
,,,0.0114896,-0.131336702033877,-0.0280150808393955,
,,,0.01154,-0.184402020648122,-0.0883165877312422,
,,,0.0115904,-0.157869361341,-0.0280150808393955,
,,,0.0116408,-0.157869361341,-0.0280150808393955,
,,,0.0116912,-0.184402020648122,-0.0079145785421133,
,,,0.0117416,-0.184402020648122,-0.06821608543396,
,,,0.011792,-0.184402020648122,-0.06821608543396,
,,,0.0118424,-0.157869361341,-0.06821608543396,
,,,0.0118928,-0.184402020648122,-0.0481155831366777,
,,,0.0119432,-0.184402020648122,-0.0280150808393955,
,,,0.0119936,-0.237467339262366,-0.0280150808393955,
,,,0.012044,-0.210934679955244,-0.0079145785421133,
,,,0.0120944,-0.210934679955244,-0.0079145785421133,
,,,0.0121448,-0.237467339262366,-0.0079145785421133,
,,,0.0121952,-0.210934679955244,-0.0280150808393955,
,,,0.0122456,-0.237467339262366,-0.0883165877312422,
,,,0.012296,-0.290532657876611,-0.0079145785421133,
,,,0.0123464,-0.263999998569489,-0.0481155831366777,
,,,0.0123968,-0.237467339262366,-0.0079145785421133,
,,,0.0124472,-0.263999998569489,-0.0079145785421133,
,,,0.0124976,-0.263999998569489,-0.0280150808393955,
,,,0.012548,-0.263999998569489,-0.0280150808393955,
,,,0.0125984,-0.263999998569489,0.0121859237551689,
,,,0.0126488,-0.290532657876611,-0.0079145785421133,
,,,0.0126992,-0.290532657876611,-0.0280150808393955,
,,,0.0127496,-0.290532657876611,-0.0481155831366777,
,,,0.0128,-0.343597976490855,0.0121859237551689,
,,,0.0128504,-0.263999998569489,-0.0280150808393955,
,,,0.0129008,-0.317065317183733,0.0121859237551689,
,,,0.0129512,-0.343597976490855,-0.0481155831366777,
,,,0.0130016,-0.370130635797977,-0.0280150808393955,
,,,0.013052,-0.317065317183733,0.0121859237551689,
,,,0.0131024,-0.343597976490855,0.0322864260524511,
,,,0.0131528,-0.370130635797977,0.0121859237551689,
,,,0.0132032,-0.3966632951051,0.0322864260524511,
,,,0.0132536,-0.343597976490855,0.0121859237551689,
,,,0.013304,-0.423195954412222,-0.06821608543396,
,,,0.0133544,-0.3966632951051,-0.0079145785421133,
,,,0.0134048,-0.3966632951051,-0.0079145785421133,
,,,0.0134552,-0.370130635797977,0.0523869283497334,
,,,0.0135056,-0.423195954412222,0.0121859237551689,
,,,0.013556,-0.423195954412222,-0.0280150808393955,
,,,0.0136064,-0.449728613719344,-0.0280150808393955,
,,,0.0136568,-0.449728613719344,0.0724874306470156,
,,,0.0137072,-0.449728613719344,0.0724874306470156,
,,,0.0137576,-0.449728613719344,0.11268843524158,
,,,0.013808,-0.449728613719344,0.152889439836144,
,,,0.0138584,-0.476261273026466,0.193090444430709,
,,,0.0139088,-0.476261273026466,0.172989942133427,
,,,0.0139592,-0.449728613719344,0.273492453619838,
,,,0.0140096,-0.476261273026466,0.514698481187224,
,,,0.01406,-0.449728613719344,0.635301494970918,
,,,0.0141104,-0.502793932333589,0.675502499565482,
,,,0.0141608,-0.449728613719344,0.595100490376353,
,,,0.0142112,-0.476261273026466,0.494597978889942,
,,,0.0142616,-0.502793932333589,0.313693458214402,
,,,0.014312,-0.529326591640711,0.233291449025273,
,,,0.0143624,-0.449728613719344,0.132788937538862,
,,,0.0144128,-0.502793932333589,-0.0079145785421133,
,,,0.0144632,-0.502793932333589,-0.0280150808393955,
,,,0.0145136,-0.476261273026466,-0.06821608543396,
,,,0.014564,-0.529326591640711,-0.06821608543396,
,,,0.0146144,-0.502793932333589,-0.0883165877312422,
,,,0.0146648,-0.555859250947833,-0.0481155831366777,
,,,0.0147152,-0.476261273026466,-0.108417090028524,
,,,0.0147656,-0.502793932333589,-0.108417090028524,
,,,0.014816,-0.529326591640711,-0.0883165877312422,
,,,0.0148664,-0.502793932333589,-0.0883165877312422,
,,,0.0149168,-0.529326591640711,-0.108417090028524,
,,,0.0149672,-0.529326591640711,-0.06821608543396,
,,,0.0150176,-0.502793932333589,-0.0883165877312422,
,,,0.015068,-0.502793932333589,-0.108417090028524,
,,,0.0151184,-0.529326591640711,-0.06821608543396,
,,,0.0151688,-0.502793932333589,-0.148618094623089,
,,,0.0152192,-0.502793932333589,-0.06821608543396,
,,,0.0152696,-0.502793932333589,-0.108417090028524,
,,,0.01532,-0.529326591640711,-0.128517592325807,
,,,0.0153704,-0.555859250947833,-0.0883165877312422,
,,,0.0154208,-0.529326591640711,-0.0883165877312422,
,,,0.0154712,-0.555859250947833,-0.108417090028524,
,,,0.0155216,-0.476261273026466,-0.128517592325807,
,,,0.015572,-0.502793932333589,-0.06821608543396,
,,,0.0156224,-0.555859250947833,-0.128517592325807,
,,,0.0156728,-0.555859250947833,-0.108417090028524,
,,,0.0157232,-0.476261273026466,-0.0883165877312422,
,,,0.0157736,-0.529326591640711,-0.108417090028524,
,,,0.015824,-0.476261273026466,-0.0883165877312422,
,,,0.0158744,-0.502793932333589,-0.0481155831366777,
,,,0.0159248,-0.529326591640711,-0.128517592325807,
,,,0.0159752,-0.529326591640711,-0.108417090028524,
,,,0.0160256,-0.502793932333589,-0.0280150808393955,
,,,0.016076,-0.529326591640711,-0.06821608543396,
,,,0.0161264,-0.502793932333589,-0.0280150808393955,
,,,0.0161768,-0.502793932333589,-0.0280150808393955,
,,,0.0162272,-0.529326591640711,-0.0079145785421133,
,,,0.0162776,-0.502793932333589,-0.0079145785421133,
,,,0.016328,-0.529326591640711,-0.06821608543396,
,,,0.0163784,-0.502793932333589,-0.0079145785421133,
,,,0.0164288,-0.476261273026466,0.0121859237551689,
,,,0.0164792,-0.502793932333589,-0.0079145785421133,
,,,0.0165296,-0.423195954412222,0.0121859237551689,
,,,0.01658,-0.476261273026466,-0.0280150808393955,
,,,0.0166304,-0.476261273026466,-0.0481155831366777,
,,,0.0166808,-0.502793932333589,0.0121859237551689,
,,,0.0167312,-0.476261273026466,0.0121859237551689,
,,,0.0167816,-0.476261273026466,0.0121859237551689,
,,,0.016832,-0.476261273026466,0.0724874306470156,
,,,0.0168824,-0.476261273026466,0.0121859237551689,
,,,0.0169328,-0.476261273026466,0.132788937538862,
,,,0.0169832,-0.502793932333589,0.0925879329442978,
,,,0.0170336,-0.476261273026466,0.152889439836144,
,,,0.017084,-0.502793932333589,0.152889439836144,
,,,0.0171344,-0.476261273026466,0.193090444430709,
,,,0.0171848,-0.502793932333589,0.193090444430709,
,,,0.0172352,-0.476261273026466,0.253391951322556,
,,,0.0172856,-0.476261273026466,0.333793960511684,
,,,0.017336,-0.449728613719344,0.454396974295378,
,,,0.0173864,-0.449728613719344,0.494597978889942,
,,,0.0174368,-0.449728613719344,0.554899485781789,
,,,0.0174872,-0.449728613719344,0.574999988079071,
,,,0.0175376,-0.449728613719344,0.595100490376353,
,,,0.017588,-0.449728613719344,0.494597978889942,
,,,0.0176384,-0.476261273026466,0.333793960511684,
,,,0.0176888,-0.449728613719344,0.172989942133427,
,,,0.0177392,-0.476261273026466,0.0925879329442978,
,,,0.0177896,-0.3966632951051,0.0121859237551689,
,,,0.01784,-0.423195954412222,-0.0481155831366777,
,,,0.0178904,-0.449728613719344,-0.148618094623089,
,,,0.0179408,-0.423195954412222,-0.188819099217653,
,,,0.0179912,-0.3966632951051,-0.208919601514935,
,,,0.0180416,-0.423195954412222,-0.229020103812218,
,,,0.018092,-0.3966632951051,-0.188819099217653,
,,,0.0181424,-0.3966632951051,-0.208919601514935,
,,,0.0181928,-0.3966632951051,-0.229020103812218,
,,,0.0182432,-0.343597976490855,-0.168718596920371,
,,,0.0182936,-0.3966632951051,-0.229020103812218,
,,,0.018344,-0.3966632951051,-0.208919601514935,
,,,0.0183944,-0.317065317183733,-0.188819099217653,
,,,0.0184448,-0.343597976490855,-0.269221108406782,
,,,0.0184952,-0.343597976490855,-0.2491206061095,
,,,0.0185456,-0.370130635797977,-0.168718596920371,
,,,0.018596,-0.370130635797977,-0.229020103812218,
,,,0.0186464,-0.290532657876611,-0.168718596920371,
,,,0.0186968,-0.343597976490855,-0.148618094623089,
,,,0.0187472,-0.343597976490855,-0.168718596920371,
,,,0.0187976,-0.290532657876611,-0.168718596920371,
,,,0.018848,-0.317065317183733,-0.229020103812218,
,,,0.0188984,-0.290532657876611,-0.148618094623089,
,,,0.0189488,-0.290532657876611,-0.148618094623089,
,,,0.0189992,-0.290532657876611,-0.128517592325807,
,,,0.0190496,-0.290532657876611,-0.148618094623089,
,,,0.0191,-0.237467339262366,-0.168718596920371,
,,,0.0191504,-0.237467339262366,-0.148618094623089,
,,,0.0192008,-0.263999998569489,-0.148618094623089,
,,,0.0192512,-0.210934679955244,-0.128517592325807,
,,,0.0193016,-0.263999998569489,-0.188819099217653,
,,,0.019352,-0.210934679955244,-0.168718596920371,
,,,0.0194024,-0.237467339262366,-0.0883165877312422,
,,,0.0194528,-0.210934679955244,-0.168718596920371,
,,,0.0195032,-0.237467339262366,-0.188819099217653,
,,,0.0195536,-0.157869361341,-0.128517592325807,
,,,0.019604,-0.210934679955244,-0.168718596920371,
,,,0.0196544,-0.184402020648122,-0.148618094623089,
,,,0.0197048,-0.131336702033877,-0.168718596920371,
,,,0.0197552,-0.157869361341,-0.108417090028524,
,,,0.0198056,-0.157869361341,-0.148618094623089,
,,,0.019856,-0.104804042726755,-0.0883165877312422,
,,,0.0199064,-0.131336702033877,-0.148618094623089,
,,,0.0199568,-0.131336702033877,-0.148618094623089,
,,,0.0200072,-0.131336702033877,-0.108417090028524,
,,,0.0200576,-0.0782713834196329,-0.128517592325807,
,,,0.020108,-0.104804042726755,-0.0883165877312422,
,,,0.0201584,-0.131336702033877,-0.188819099217653,
,,,0.0202088,-0.0782713834196329,-0.168718596920371,
,,,0.0202592,-0.104804042726755,-0.108417090028524,
,,,0.0203096,-0.0782713834196329,-0.148618094623089,
,,,0.02036,-0.0782713834196329,-0.0883165877312422,
,,,0.0204104,-0.0782713834196329,-0.108417090028524,
,,,0.0204608,-0.0782713834196329,-0.06821608543396,
,,,0.0205112,-0.0782713834196329,-0.148618094623089,
,,,0.0205616,-0.0517387241125107,-0.148618094623089,
,,,0.020612,-0.0252060648053885,-0.128517592325807,
,,,0.0206624,-0.0517387241125107,-0.0883165877312422,
,,,0.0207128,0.00132659450173378,-0.0481155831366777,
,,,0.0207632,0.00132659450173378,-0.06821608543396,
,,,0.0208136,0.00132659450173378,-0.108417090028524,
,,,0.020864,0.00132659450173378,-0.108417090028524,
,,,0.0209144,0.00132659450173378,-0.0481155831366777,
,,,0.0209648,0.027859253808856,-0.0481155831366777,
,,,0.0210152,0.027859253808856,-0.148618094623089,
,,,0.0210656,0.0809245724231005,-0.108417090028524,
,,,0.021116,0.0543919131159782,-0.108417090028524,
,,,0.0211664,0.107457231730223,-0.06821608543396,
,,,0.0212168,0.107457231730223,-0.0883165877312422,
,,,0.0212672,0.0809245724231005,-0.0280150808393955,
,,,0.0213176,0.107457231730223,-0.0883165877312422,
,,,0.021368,0.0809245724231005,-0.108417090028524,
,,,0.0214184,0.133989891037345,-0.0883165877312422,
,,,0.0214688,0.0809245724231005,-0.0481155831366777,
,,,0.0215192,0.0543919131159782,-0.0280150808393955,
,,,0.0215696,0.133989891037345,-0.0280150808393955,
,,,0.02162,0.160522550344467,-0.06821608543396,
,,,0.0216704,0.160522550344467,-0.06821608543396,
,,,0.0217208,0.133989891037345,-0.0883165877312422,
,,,0.0217712,0.187055209651589,-0.0079145785421133,
,,,0.0218216,0.133989891037345,-0.0280150808393955,
,,,0.021872,0.187055209651589,-0.0481155831366777,
,,,0.0219224,0.160522550344467,-0.0883165877312422,
,,,0.0219728,0.213587868958712,-0.0883165877312422,
,,,0.0220232,0.160522550344467,-0.0280150808393955,
,,,0.0220736,0.160522550344467,-0.0280150808393955,
,,,0.022124,0.213587868958712,0.0121859237551689,
,,,0.0221744,0.160522550344467,-0.0079145785421133,
,,,0.0222248,0.240120528265834,-0.0280150808393955,
,,,0.0222752,0.240120528265834,-0.0883165877312422,
,,,0.0223256,0.293185846880078,-0.0280150808393955,
,,,0.022376,0.240120528265834,-0.0883165877312422,
,,,0.0224264,0.240120528265834,-0.06821608543396,
,,,0.0224768,0.266653187572956,-0.0079145785421133,
,,,0.0225272,0.240120528265834,0.0121859237551689,
,,,0.0225776,0.266653187572956,-0.06821608543396,
,,,0.022628,0.293185846880078,-0.0883165877312422,
,,,0.0226784,0.319718506187201,-0.0481155831366777,
,,,0.0227288,0.266653187572956,-0.06821608543396,
,,,0.0227792,0.319718506187201,-0.06821608543396,
,,,0.0228296,0.293185846880078,-0.0079145785421133,
,,,0.02288,0.346251165494323,-0.0883165877312422,
,,,0.0229304,0.319718506187201,-0.0883165877312422,
,,,0.0229808,0.319718506187201,-0.0481155831366777,
,,,0.0230312,0.346251165494323,-0.0481155831366777,
,,,0.0230816,0.319718506187201,0.0121859237551689,
,,,0.023132,0.319718506187201,-0.0481155831366777,
,,,0.0231824,0.372783824801445,-0.0079145785421133,
,,,0.0232328,0.346251165494323,0.0121859237551689,
,,,0.0232832,0.372783824801445,0.0121859237551689,
,,,0.0233336,0.372783824801445,-0.0280150808393955,
,,,0.023384,0.425849143415689,-0.0280150808393955,
,,,0.0234344,0.399316484108567,0.0121859237551689,
,,,0.0234848,0.372783824801445,-0.0280150808393955,
,,,0.0235352,0.425849143415689,0.0121859237551689,
,,,0.0235856,0.399316484108567,0.0121859237551689,
,,,0.023636,0.425849143415689,0.0322864260524511,
,,,0.0236864,0.425849143415689,0.0724874306470156,
,,,0.0237368,0.425849143415689,0.0925879329442978,
